cohort,outer_split,method,calibration_fraction_total_persons,inner_attempts,inner_successes,fit_success_rate,total_persons,evaluation_persons,evaluation_records,evaluation_events,median_calibration_persons,median_calibration_records,median_calibration_events,median_calibration_event_persons,median_auc,median_brier,median_delta_brier_vs_raw,median_citl,median_abs_citl,median_slope,median_abs_slope_error,proportion_abs_citl_le_0_20,proportion_brier_within_plus_0_001,proportion_brier_improved,descriptive_tolerance_met
CHARLS,4,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,307,1566.0,1566.0,320.5,320.5,0.6528732539397123,0.14941062867242122,-0.0074552574659737525,-0.0489369449280547,0.04969774929396989,0.9247705897859739,0.07522941021402613,1.0,1.0,1.0,True
CHARLS,4,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,307,1957.0,1957.0,401.0,401.0,0.6528732539397123,0.14938594347588108,-0.007479942662513908,-0.052331359711150535,0.052331359711150535,0.9188701952943286,0.0811298047056715,1.0,1.0,1.0,True
CHARLS,4,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,307,2349.0,2349.0,480.0,480.0,0.6528732539397123,0.14937212534350208,-0.00749376079489289,-0.04988742138913195,0.04988742138913195,0.9195440315713774,0.08045596842862257,1.0,1.0,1.0,True
CHARLS,4,intercept_only,0.05,100,100,1.0,3915,1566,1566,307,195.0,195.0,41.0,41.0,0.6528732539397123,0.15001836866218649,-0.006847517476208487,-0.06584614500624045,0.1278103559838449,0.8109447394473877,0.18905526055261235,0.68,1.0,0.99,False
CHARLS,4,intercept_only,0.1,100,100,1.0,3915,1566,1566,307,391.0,391.0,81.5,81.5,0.6528732539397123,0.14980874697617708,-0.00705713916221791,-0.06657449546393393,0.0778510789563529,0.8109447394473877,0.18905526055261235,0.92,1.0,1.0,True
CHARLS,4,intercept_only,0.2,100,100,1.0,3915,1566,1566,307,783.0,783.0,163.5,163.5,0.6528732539397123,0.14983236496707247,-0.007033521171322485,-0.06920282078595616,0.07321333634461619,0.8109447394473877,0.18905526055261235,0.97,1.0,1.0,True
CHARLS,4,intercept_only,0.3,100,100,1.0,3915,1566,1566,307,1174.0,1174.0,239.0,239.0,0.6528732539397123,0.1496835454233969,-0.007182340714998056,-0.03894562399907674,0.053737055342914036,0.8109447394473877,0.18905526055261235,1.0,1.0,1.0,True
CHARLS,4,intercept_only,0.4,100,100,1.0,3915,1566,1566,307,1566.0,1566.0,320.5,320.5,0.6528732539397123,0.14972179792923368,-0.007144088209161278,-0.048357332962971955,0.048926998834481254,0.8109447394473877,0.18905526055261235,1.0,1.0,1.0,True
CHARLS,4,intercept_only,0.5,100,100,1.0,3915,1566,1566,307,1957.0,1957.0,401.0,401.0,0.6528732539397123,0.14973802357353766,-0.0071278625648572985,-0.052048052004595974,0.052048052004595974,0.8109447394473877,0.18905526055261235,1.0,1.0,1.0,True
CHARLS,4,intercept_only,0.6,100,100,1.0,3915,1566,1566,307,2349.0,2349.0,480.0,480.0,0.6528732539397123,0.14972953545908693,-0.00713635067930804,-0.05013793050085897,0.05013793050085897,0.8109447394473877,0.18905526055261235,1.0,1.0,1.0,True
CHARLS,4,none,0.0,1,1,1.0,3915,1566,1566,307,0.0,0.0,0.0,0.0,0.6528732539397123,0.15686588613839497,0.0,0.716185714082124,0.716185714082124,0.8109447394473877,0.18905526055261235,0.0,1.0,1.0,False
CHARLS,5,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,302,195.0,195.0,41.0,41.0,0.6641653219046022,0.14618881756593433,-0.005921880458821707,-0.10444537512369634,0.15010822973848853,1.0720382840988698,0.18991500374650205,0.62,0.99,0.98,False
CHARLS,5,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,302,391.0,391.0,80.0,80.0,0.6641653219046022,0.1454746540724903,-0.006636043952265747,-0.06522863068097146,0.07872069034685472,1.04485008456955,0.13516785005506915,0.84,1.0,1.0,False
CHARLS,5,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,302,783.0,783.0,162.0,162.0,0.6641653219046022,0.14516329384481602,-0.0069474041799400255,-0.07991732882501329,0.07991732882501329,1.0641909953482012,0.09943149731642664,0.97,1.0,1.0,True
CHARLS,5,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,302,1174.0,1174.0,242.0,242.0,0.6641653219046022,0.14510469140094207,-0.007006006623813968,-0.07472911632801632,0.07472911632801632,1.0618241004103717,0.07764160076289295,0.98,1.0,1.0,True
CHARLS,5,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,302,1566.0,1566.0,325.0,325.0,0.6641653219046022,0.14512778630124046,-0.006982911723515603,-0.08447798626324533,0.08447798626324533,1.0829841902075188,0.08525661037466714,1.0,1.0,1.0,True
CHARLS,5,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,302,1957.0,1957.0,404.0,404.0,0.6641653219046022,0.14507361944392838,-0.007037078580827652,-0.08070757605672053,0.08070757605672053,1.0765027669447362,0.07650276694473623,1.0,1.0,1.0,True
CHARLS,5,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,302,2349.0,2349.0,485.0,485.0,0.6641653219046022,0.14504053203920736,-0.007070165985548688,-0.08064832177178799,0.08064832177178799,1.0720072459209258,0.07200724592092578,1.0,1.0,1.0,True
CHARLS,5,intercept_only,0.05,100,100,1.0,3915,1566,1566,302,195.0,195.0,41.0,41.0,0.6641653219046022,0.14544650678004362,-0.006664191244712445,-0.10161153735664073,0.1533745544952241,0.8906148371768504,0.10938516282314958,0.59,0.99,0.99,False
CHARLS,5,intercept_only,0.1,100,100,1.0,3915,1566,1566,302,391.0,391.0,80.0,80.0,0.6641653219046022,0.1449791778914838,-0.0071315201332722705,-0.06944029920080197,0.08138766003906445,0.8906148371768504,0.10938516282314958,0.84,1.0,1.0,True
CHARLS,5,intercept_only,0.2,100,100,1.0,3915,1566,1566,302,783.0,783.0,162.0,162.0,0.6641653219046022,0.14500806758650367,-0.0071026304382523775,-0.07776652723684949,0.07776652723684949,0.8906148371768504,0.10938516282314958,0.97,1.0,1.0,True
CHARLS,5,intercept_only,0.3,100,100,1.0,3915,1566,1566,302,1174.0,1174.0,242.0,242.0,0.6641653219046022,0.14500227518973924,-0.007108422835016795,-0.07660434419869798,0.07660434419869798,0.8906148371768504,0.10938516282314958,0.98,1.0,1.0,True
CHARLS,5,intercept_only,0.4,100,100,1.0,3915,1566,1566,302,1566.0,1566.0,325.0,325.0,0.6641653219046022,0.14504394487062988,-0.007066753154126179,-0.08465295358382827,0.08465295358382827,0.8906148371768504,0.10938516282314958,1.0,1.0,1.0,True
CHARLS,5,intercept_only,0.5,100,100,1.0,3915,1566,1566,302,1957.0,1957.0,404.0,404.0,0.6641653219046022,0.14501886006638845,-0.007091837958367597,-0.07988922851049643,0.07988922851049643,0.8906148371768504,0.10938516282314958,1.0,1.0,1.0,True
CHARLS,5,intercept_only,0.6,100,100,1.0,3915,1566,1566,302,2349.0,2349.0,485.0,485.0,0.6641653219046022,0.14502197435197187,-0.007088723672784181,-0.08049329264981764,0.08049329264981764,0.8906148371768504,0.10938516282314958,1.0,1.0,1.0,True
CHARLS,5,none,0.0,1,1,1.0,3915,1566,1566,302,0.0,0.0,0.0,0.0,0.6641653219046022,0.15211069802475605,0.0,0.6975320641386096,0.6975320641386096,0.8906148371768504,0.10938516282314958,0.0,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,305,195.0,195.0,41.0,41.0,0.6757179443844984,0.14653066688662797,-0.006763806749517959,-0.08080744230014429,0.14325567420143165,1.140509146943176,0.238830598587279,0.68,1.0,0.97,False
CHARLS,6,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,305,391.0,391.0,80.0,80.0,0.6757179443844984,0.14605958033043978,-0.007234893305706147,-0.044364678115764514,0.08765047130928073,1.1723983674208034,0.1996177652831908,0.88,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,305,783.0,783.0,162.0,162.0,0.6757179443844984,0.14578613696370374,-0.007508336672442176,-0.06899860226973245,0.07160077511984461,1.1653417389805703,0.16569801841241172,0.97,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,305,1174.0,1174.0,242.0,242.0,0.6757179443844984,0.14565805508675472,-0.007636418549391219,-0.06393608994563918,0.06393608994563918,1.1319752759172497,0.13197527591724956,1.0,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,305,1566.0,1566.0,322.0,322.0,0.6757179443844984,0.14565794450072267,-0.007636529135423259,-0.062176598594325394,0.062176598594325394,1.1488707636723081,0.148870763672308,1.0,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,305,1957.0,1957.0,402.0,402.0,0.6757179443844984,0.14563136646171865,-0.007663107174427267,-0.05714709278485025,0.05714709278485025,1.156619982357319,0.1566199823573191,1.0,1.0,1.0,False
CHARLS,6,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,305,2349.0,2349.0,482.0,482.0,0.6757179443844984,0.14561612703341903,-0.007678346602726899,-0.05691736952336272,0.05691736952336272,1.161301120888058,0.16130112088805793,1.0,1.0,1.0,False
CHARLS,6,intercept_only,0.05,100,100,1.0,3915,1566,1566,305,195.0,195.0,41.0,41.0,0.6757179443844984,0.14580448020456693,-0.007489993431579009,-0.08146944345425494,0.14153043192487097,0.9341417980952134,0.06585820190478664,0.66,1.0,1.0,False
CHARLS,6,intercept_only,0.1,100,100,1.0,3915,1566,1566,305,391.0,391.0,80.0,80.0,0.6757179443844984,0.14548145678608443,-0.007813016850061485,-0.04265500119118694,0.08763745911507569,0.9341417980952134,0.06585820190478664,0.88,1.0,1.0,True
CHARLS,6,intercept_only,0.2,100,100,1.0,3915,1566,1566,305,783.0,783.0,162.0,162.0,0.6757179443844984,0.1454304261340007,-0.007864047502145241,-0.06709184697502357,0.06757703056682454,0.9341417980952134,0.06585820190478664,0.96,1.0,1.0,True
CHARLS,6,intercept_only,0.3,100,100,1.0,3915,1566,1566,305,1174.0,1174.0,242.0,242.0,0.6757179443844984,0.14542182502735904,-0.007872648608786892,-0.06529115064353522,0.06529115064353522,0.9341417980952134,0.06585820190478664,1.0,1.0,1.0,True
CHARLS,6,intercept_only,0.4,100,100,1.0,3915,1566,1566,305,1566.0,1566.0,322.0,322.0,0.6757179443844984,0.14540801610923237,-0.00788645752691354,-0.0618145804154451,0.0618145804154451,0.9341417980952134,0.06585820190478664,1.0,1.0,1.0,True
CHARLS,6,intercept_only,0.5,100,100,1.0,3915,1566,1566,305,1957.0,1957.0,402.0,402.0,0.6757179443844984,0.14538520771799565,-0.007909265918150277,-0.05568400529383265,0.05568400529383265,0.9341417980952134,0.06585820190478664,1.0,1.0,1.0,True
CHARLS,6,intercept_only,0.6,100,100,1.0,3915,1566,1566,305,2349.0,2349.0,482.0,482.0,0.6757179443844984,0.145388127904059,-0.007906345732086928,-0.05650094185946113,0.05650094185946113,0.9341417980952134,0.06585820190478664,1.0,1.0,1.0,True
CHARLS,6,none,0.0,1,1,1.0,3915,1566,1566,305,0.0,0.0,0.0,0.0,0.6757179443844984,0.15329447363614593,0.0,0.7122182388267629,0.7122182388267629,0.9341417980952134,0.06585820190478664,0.0,1.0,1.0,False
CHARLS,7,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,301,195.0,195.0,40.0,40.0,0.6604362270691897,0.1474600460095033,-0.005851387001946665,-0.07483448904692486,0.12942186576712966,0.9681832531089223,0.1882063777833919,0.66,1.0,1.0,False
CHARLS,7,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,301,391.0,391.0,79.0,79.0,0.6604362270691897,0.146743465265629,-0.006567967745820968,-0.06027607612121508,0.09086780322572388,0.9343633987578739,0.15092416844258316,0.84,1.0,1.0,False
CHARLS,7,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,301,783.0,783.0,162.0,162.0,0.6604362270691897,0.14650993863970538,-0.006801494371744599,-0.07962671746374804,0.08385790087836587,0.987470228022141,0.10232474204458653,0.96,1.0,1.0,False
CHARLS,7,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,301,1174.0,1174.0,241.5,241.5,0.6604362270691897,0.14633346600352679,-0.0069779670079231915,-0.07198544488834006,0.07198544488834006,0.9619050517189782,0.05021919398583313,0.98,1.0,1.0,True
CHARLS,7,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,301,1566.0,1566.0,323.0,323.0,0.6604362270691897,0.14634043581582834,-0.006970997195621623,-0.07661792579245624,0.07661792579245624,0.9736966657004047,0.04375166892084614,1.0,1.0,1.0,True
CHARLS,7,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,301,1957.0,1957.0,405.5,405.5,0.6604362270691897,0.14634288919730185,-0.0069685438141481315,-0.08300399405441664,0.08300399405441664,0.9642829218527844,0.03744645695724147,1.0,1.0,1.0,True
CHARLS,7,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,301,2349.0,2349.0,486.0,486.0,0.6604362270691897,0.14632775255476677,-0.006983680456683211,-0.07986029486047974,0.07986029486047974,0.966489164734623,0.033510835265377015,1.0,1.0,1.0,True
CHARLS,7,intercept_only,0.05,100,100,1.0,3915,1566,1566,301,195.0,195.0,40.0,40.0,0.6604362270691897,0.14668501813741763,-0.00662641487403233,-0.06239854857373992,0.12313465702201312,0.8364172287479185,0.16358277125208154,0.65,1.0,1.0,False
CHARLS,7,intercept_only,0.1,100,100,1.0,3915,1566,1566,301,391.0,391.0,79.0,79.0,0.6604362270691897,0.1465542522286572,-0.006757180782792763,-0.05763457594269822,0.09039116292855282,0.8364172287479185,0.16358277125208154,0.85,1.0,1.0,True
CHARLS,7,intercept_only,0.2,100,100,1.0,3915,1566,1566,301,783.0,783.0,162.0,162.0,0.6604362270691897,0.14657978459093363,-0.006731648420516337,-0.07847892358507433,0.08317359085763296,0.8364172287479185,0.16358277125208154,0.96,1.0,1.0,True
CHARLS,7,intercept_only,0.3,100,100,1.0,3915,1566,1566,301,1174.0,1174.0,241.5,241.5,0.6604362270691897,0.14653698245243962,-0.006774450559010367,-0.07041810166059714,0.07041810166059714,0.8364172287479185,0.16358277125208154,0.98,1.0,1.0,True
CHARLS,7,intercept_only,0.4,100,100,1.0,3915,1566,1566,301,1566.0,1566.0,323.0,323.0,0.6604362270691897,0.14656847341018286,-0.006742959601267112,-0.07640689797116709,0.07640689797116709,0.8364172287479185,0.16358277125208154,1.0,1.0,1.0,True
CHARLS,7,intercept_only,0.5,100,100,1.0,3915,1566,1566,301,1957.0,1957.0,405.5,405.5,0.6604362270691897,0.14659851698996249,-0.006712916021487492,-0.08181934012856809,0.08181934012856809,0.8364172287479185,0.16358277125208154,1.0,1.0,1.0,True
CHARLS,7,intercept_only,0.6,100,100,1.0,3915,1566,1566,301,2349.0,2349.0,486.0,486.0,0.6604362270691897,0.14658669397122182,-0.0067247390402281615,-0.0797233650126354,0.0797233650126354,0.8364172287479185,0.16358277125208154,1.0,1.0,1.0,True
CHARLS,7,none,0.0,1,1,1.0,3915,1566,1566,301,0.0,0.0,0.0,0.0,0.6604362270691897,0.15331143301144998,0.0,0.6980138361899064,0.6980138361899064,0.8364172287479185,0.16358277125208154,0.0,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,336,195.0,195.0,37.0,37.0,0.6423465931087883,0.16144093024931466,-0.00883697259712421,0.18154605066120805,0.18154605066120805,0.7839314063993006,0.25137868327011803,0.55,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,336,391.0,391.0,76.0,76.0,0.6423465931087883,0.16049965794014087,-0.009778244906298014,0.11971960112917288,0.11978315086874673,0.8177830636733563,0.20591008647241538,0.75,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,336,783.0,783.0,149.5,149.5,0.6423465931087883,0.16033957705631263,-0.009938325790126254,0.14960594665939364,0.14960594665939364,0.7875673257066382,0.21243267429336182,0.78,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,336,1174.0,1174.0,227.0,227.0,0.6423465931087883,0.16016863104846643,-0.010109271797972441,0.1209782239463583,0.1209782239463583,0.8191427129002001,0.18085728709979987,0.88,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,336,1566.0,1566.0,301.0,301.0,0.6423465931087883,0.16016683469431808,-0.010111068152120775,0.13227856900716617,0.13227856900716617,0.8093612976636446,0.19063870233635538,0.97,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,336,1957.0,1957.0,373.5,373.5,0.6423465931087883,0.16014784060638937,-0.01013006224004949,0.1391135474835797,0.1391135474835797,0.8165050205251231,0.18349497947487692,1.0,1.0,1.0,False
CHARLS,8,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,336,2349.0,2349.0,451.0,451.0,0.6423465931087883,0.16010585870903551,-0.010172044137403358,0.13541649991843785,0.13541649991843785,0.8137556047947799,0.18624439520522007,1.0,1.0,1.0,False
CHARLS,8,intercept_only,0.05,100,100,1.0,3915,1566,1566,336,195.0,195.0,37.0,37.0,0.6423465931087883,0.1606937801494271,-0.009584122697011768,0.17691875720540925,0.17691875720540925,0.7541645873021405,0.24583541269785947,0.54,1.0,1.0,False
CHARLS,8,intercept_only,0.1,100,100,1.0,3915,1566,1566,336,391.0,391.0,76.0,76.0,0.6423465931087883,0.1602793939902254,-0.009998508856213464,0.11820106324132565,0.12322885772098907,0.7541645873021405,0.24583541269785947,0.74,1.0,1.0,False
CHARLS,8,intercept_only,0.2,100,100,1.0,3915,1566,1566,336,783.0,783.0,149.5,149.5,0.6423465931087883,0.16033322816614026,-0.009944674680298596,0.1508103932705478,0.1508103932705478,0.7541645873021405,0.24583541269785947,0.77,1.0,1.0,False
CHARLS,8,intercept_only,0.3,100,100,1.0,3915,1566,1566,336,1174.0,1174.0,227.0,227.0,0.6423465931087883,0.16022013030490959,-0.010057772541529286,0.12090579498559464,0.12090579498559464,0.7541645873021405,0.24583541269785947,0.88,1.0,1.0,False
CHARLS,8,intercept_only,0.4,100,100,1.0,3915,1566,1566,336,1566.0,1566.0,301.0,301.0,0.6423465931087883,0.16025535048176914,-0.010022552364669729,0.13147206015178836,0.13147206015178836,0.7541645873021405,0.24583541269785947,0.96,1.0,1.0,False
CHARLS,8,intercept_only,0.5,100,100,1.0,3915,1566,1566,336,1957.0,1957.0,373.5,373.5,0.6423465931087883,0.16028640668366112,-0.009991496162777752,0.13974260718336878,0.13974260718336878,0.7541645873021405,0.24583541269785947,1.0,1.0,1.0,False
CHARLS,8,intercept_only,0.6,100,100,1.0,3915,1566,1566,336,2349.0,2349.0,451.0,451.0,0.6423465931087883,0.16027230064748837,-0.010005602198950497,0.13608699031269195,0.13608699031269195,0.7541645873021405,0.24583541269785947,1.0,1.0,1.0,False
CHARLS,8,none,0.0,1,1,1.0,3915,1566,1566,336,0.0,0.0,0.0,0.0,0.6423465931087883,0.17027790284643887,0.0,0.826586349960066,0.826586349960066,0.7541645873021405,0.24583541269785947,0.0,1.0,1.0,False
CHARLS,9,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,307,195.0,195.0,40.0,40.0,0.6515783427724294,0.14872960848718392,-0.006836275416859314,-0.01839476549524733,0.12374043348322256,0.8913376215768483,0.20933821850852563,0.71,1.0,1.0,False
CHARLS,9,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,307,391.0,391.0,78.0,78.0,0.6515783427724294,0.14832612913836718,-0.007239754765676065,0.006604491270296643,0.08522387899544637,0.9379013637001108,0.15368980900048507,0.92,1.0,1.0,False
CHARLS,9,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,307,783.0,783.0,158.5,158.5,0.6515783427724294,0.14794918958572206,-0.007616694318321182,-0.004705070719484382,0.044314787555159475,0.9429709946036131,0.106832695737756,1.0,1.0,1.0,False
CHARLS,9,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,307,1174.0,1174.0,240.0,240.0,0.6515783427724294,0.14788316006207886,-0.0076827238419643895,-0.016664991505689765,0.0356271951386675,0.9515914247436206,0.06896465372018235,1.0,1.0,1.0,True
CHARLS,9,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,307,1566.0,1566.0,320.0,320.0,0.6515783427724294,0.1478389646928649,-0.007726919211178351,-0.017249671279320415,0.03013933552897294,0.9412071442395921,0.06443932281580611,1.0,1.0,1.0,True
CHARLS,9,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,307,1957.0,1957.0,398.0,398.0,0.6515783427724294,0.14782005925155797,-0.0077458246524852725,-0.01731704097208136,0.019761261165930827,0.94774811306458,0.052251886935420044,1.0,1.0,1.0,True
CHARLS,9,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,307,2349.0,2349.0,480.0,480.0,0.6515783427724294,0.14779993278091738,-0.007765951123125864,-0.017021777691001258,0.017021777691001258,0.9463399800697324,0.05366001993026759,1.0,1.0,1.0,True
CHARLS,9,intercept_only,0.05,100,100,1.0,3915,1566,1566,307,195.0,195.0,40.0,40.0,0.6515783427724294,0.14828983137530477,-0.007276052528738475,-0.0008296613910460746,0.12429446655451706,0.8260764913164189,0.17392350868358109,0.7,1.0,0.99,False
CHARLS,9,intercept_only,0.1,100,100,1.0,3915,1566,1566,307,391.0,391.0,78.0,78.0,0.6515783427724294,0.14801885588116712,-0.007547028022876129,0.006572395509088655,0.09133222434005575,0.8260764913164189,0.17392350868358109,0.91,1.0,1.0,True
CHARLS,9,intercept_only,0.2,100,100,1.0,3915,1566,1566,307,783.0,783.0,158.5,158.5,0.6515783427724294,0.14793035454854453,-0.00763552935549873,-0.001142812021655909,0.041144015200790696,0.8260764913164189,0.17392350868358109,1.0,1.0,1.0,True
CHARLS,9,intercept_only,0.3,100,100,1.0,3915,1566,1566,307,1174.0,1174.0,240.0,240.0,0.6515783427724294,0.14792235021503283,-0.007643533689010412,-0.011312004163636046,0.037255637573698014,0.8260764913164189,0.17392350868358109,1.0,1.0,1.0,True
CHARLS,9,intercept_only,0.4,100,100,1.0,3915,1566,1566,307,1566.0,1566.0,320.0,320.0,0.6515783427724294,0.1479252073964159,-0.007640676507627342,-0.012719807043126708,0.028985991721240834,0.8260764913164189,0.17392350868358109,1.0,1.0,1.0,True
CHARLS,9,intercept_only,0.5,100,100,1.0,3915,1566,1566,307,1957.0,1957.0,398.0,398.0,0.6515783427724294,0.14792783924896813,-0.00763804465507513,-0.013651693698611678,0.017023860172398042,0.8260764913164189,0.17392350868358109,1.0,1.0,1.0,True
CHARLS,9,intercept_only,0.6,100,100,1.0,3915,1566,1566,307,2349.0,2349.0,480.0,480.0,0.6515783427724294,0.14792433281776907,-0.007641551086274179,-0.012405979220670315,0.012405979220670315,0.8260764913164189,0.17392350868358109,1.0,1.0,1.0,True
CHARLS,9,none,0.0,1,1,1.0,3915,1566,1566,307,0.0,0.0,0.0,0.0,0.6515783427724294,0.15556588390404325,0.0,0.7388776297629549,0.7388776297629549,0.8260764913164189,0.17392350868358109,0.0,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,330,195.0,195.0,38.5,38.5,0.6511253309796999,0.1590203579762619,-0.008501580743333209,0.05372308309319304,0.11273408550159253,0.763707444780267,0.26217383556431934,0.76,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,330,391.0,391.0,76.0,76.0,0.6511253309796999,0.15857365343157925,-0.008948285288015848,0.07097635587370466,0.08945588500220605,0.814118612706392,0.20089746929973118,0.84,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.2,100,100,1.0,3915,1566,1566,330,783.0,783.0,151.0,151.0,0.6511253309796999,0.1583937520727723,-0.009128186646822814,0.08800742590053703,0.0981723495306103,0.824406870818468,0.18087756434343594,0.89,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.3,100,100,1.0,3915,1566,1566,330,1174.0,1174.0,226.0,226.0,0.6511253309796999,0.15817531122480477,-0.00934662749479033,0.08969746291674643,0.08969746291674643,0.8101029484845448,0.18989705151545522,0.98,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.4,100,100,1.0,3915,1566,1566,330,1566.0,1566.0,305.0,305.0,0.6511253309796999,0.1580615307471484,-0.009460407972446724,0.07918844679427038,0.07918844679427038,0.81594265257248,0.18405734742751995,0.99,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.5,100,100,1.0,3915,1566,1566,330,1957.0,1957.0,380.0,380.0,0.6511253309796999,0.15807665253530062,-0.009445286184294507,0.07999350498912877,0.07999350498912877,0.8091016731913613,0.19089832680863872,1.0,1.0,1.0,False
CHARLS,10,intercept_and_slope,0.6,100,100,1.0,3915,1566,1566,330,2349.0,2349.0,457.0,457.0,0.6511253309796999,0.15806252817802274,-0.009459410541572372,0.07610796050710425,0.07610796050710425,0.8101378455857103,0.18986215441428966,1.0,1.0,1.0,False
CHARLS,10,intercept_only,0.05,100,100,1.0,3915,1566,1566,330,195.0,195.0,38.5,38.5,0.6511253309796999,0.15862166621821328,-0.008900272501381826,0.053676928286336814,0.10477668112427346,0.7532517237130407,0.24674827628695928,0.76,1.0,1.0,False
CHARLS,10,intercept_only,0.1,100,100,1.0,3915,1566,1566,330,391.0,391.0,76.0,76.0,0.6511253309796999,0.15840086785525517,-0.009121070864339942,0.0642170977199989,0.08613892255345051,0.7532517237130407,0.24674827628695928,0.85,1.0,1.0,True
CHARLS,10,intercept_only,0.2,100,100,1.0,3915,1566,1566,330,783.0,783.0,151.0,151.0,0.6511253309796999,0.15841011460044674,-0.00911182411914839,0.08844023606217612,0.09859262816765271,0.7532517237130407,0.24674827628695928,0.89,1.0,1.0,True
CHARLS,10,intercept_only,0.3,100,100,1.0,3915,1566,1566,330,1174.0,1174.0,226.0,226.0,0.6511253309796999,0.1583690493799606,-0.009152889339634512,0.08888055934247469,0.08888055934247469,0.7532517237130407,0.24674827628695928,0.97,1.0,1.0,True
CHARLS,10,intercept_only,0.4,100,100,1.0,3915,1566,1566,330,1566.0,1566.0,305.0,305.0,0.6511253309796999,0.15833842795967878,-0.00918351075991633,0.07595538357670124,0.07595538357670124,0.7532517237130407,0.24674827628695928,0.99,1.0,1.0,True
CHARLS,10,intercept_only,0.5,100,100,1.0,3915,1566,1566,330,1957.0,1957.0,380.0,380.0,0.6511253309796999,0.15833416576901357,-0.00918777295058154,0.07831906936987781,0.07831906936987781,0.7532517237130407,0.24674827628695928,1.0,1.0,1.0,True
CHARLS,10,intercept_only,0.6,100,100,1.0,3915,1566,1566,330,2349.0,2349.0,457.0,457.0,0.6511253309796999,0.1583291662784649,-0.009192772441130204,0.07455501700984161,0.07455501700984161,0.7532517237130407,0.24674827628695928,1.0,1.0,1.0,True
CHARLS,10,none,0.0,1,1,1.0,3915,1566,1566,330,0.0,0.0,0.0,0.0,0.6511253309796999,0.16752193871959511,0.0,0.7905646037949666,0.7905646037949666,0.7532517237130407,0.24674827628695928,0.0,1.0,1.0,False
CHARLS,11,intercept_and_slope,0.05,100,100,1.0,3915,1566,1566,316,195.0,195.0,38.5,38.5,0.6677455696202531,0.15081167770842147,-0.008364051704030817,0.054529560054074125,0.10404801122589029,1.1125033062850485,0.22141613348254535,0.75,1.0,1.0,False
CHARLS,11,intercept_and_slope,0.1,100,100,1.0,3915,1566,1566,316,391.0,391.0,78.0,78.0,0.6677455696202531,0.15040213702215677,-0.008773592390295529,0.02823853669719239,0.08033761982028424,1.109226916222684,0.1460703417512204,0.88,1.0,1.0,False
